시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료내용,수강료공개여부,기숙사학원여부,도로명우편번호,도로명주소,도로명상세주소,적재일시
B10,서울특별시교육청,강남구,교습소,2000004427,꼬망세피아노교습소,19940330,19940330,개원,,,15,0,예능(대),예능(중),,음악,,N,,135993,서울특별시 강남구 개포로 516,/ 201호 상가 (개포동/개포주공아파트),20200830005523
B10,서울특별시교육청,강남구,교습소,3000034074,꿈꾸는도토리미술교습소,20190327,20190327,개원,,,7,4,예능(대),예능(중),,미술,,Y,N,06200,서울특별시 강남구 선릉로68길 27,/ 101호 (대치동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000026825,꿈꾸는집현전논술교습소,20160801,20160801,개원,,,15,5,입시.검정 및 보습,보통교과,,보습·논술,,Y,N,06360,서울특별시 강남구 광평로10길 15,/ 1층 121호 (일원동/ 상록수아파트상가동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000027821,꿈꾸는화실미술교습소,20161221,20161221,개원,,,32,8,예능(대),예능(중),,미술,,Y,N,06023,서울특별시 강남구 압구정로 224,/ 120호/121호 (신사동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000019031,꿈음악교습소,20131230,20131230,개원,,,63,7,예능(대),예능(중),피아노초급,음악,피아노초급:140000/ 피아논중급:200000/ 피아노중급:130000/ 피아노입시:250000/ 피아노입시:400000/ 시창초급:140000/ 시창중급:200000/ 시창입시:250000/ 시창입시:400000/ 청음초급:140000/ 청음중급:200000/ 청음입시:400000/ 청음입시:250000/ 청음입시:600000/ 청음입시:840000,Y,N,135962,서울특별시 강남구 개포로22길 52,/ 202호 (개포동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000017089,꿈의수학교습소,20130422,20130422,개원,,,30,5,입시.검정 및 보습,보통교과,초등수학(주2일반),보습,,Y,N,06291,서울특별시 강남구 삼성로 151,/ 303호일부 (대치동),20200830005523
B10,서울특별시교육청,강남구,교습소,9085,나단국어교습소,20050401,20050401,개원,,,15,5,입시.검정 및 보습,보통교과,수능국어,보습,수능국어:300000/ 국어코칭:600000/ 수능국어:400000,Y,N,135969,서울특별시 강남구 삼성로 212, 은마상가편의시설 208호 (대치동),20200830005523
B10,서울특별시교육청,강남구,교습소,25390,나랏말씀교습소,20090907,20090907,개원,,,5,6,입시.검정 및 보습,보통교과,,보습,,N,N,135802,서울특별시 강남구 선릉로10길 4-3,  아트빌라 201호 (개포동),20200830005523
B10,서울특별시교육청,강남구,교습소,2000002564,나래피아노,19890613,19890613,개원,,,5,5,예능(대),예능(중),피아노,음악,,N,N,0,.,,20200830005523
B10,서울특별시교육청,강남구,교습소,3000031793,나를바꾸는영어영어교습소,20180516,20180516,개원,,,21,3,국제화,외국어,초등 Inter,실용외국어(유아/초·중·고),,Y,N,06031,서울특별시 강남구 논현로163길 13-5,/ 3층 (신사동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000017230,나무미술교습소,20130510,20130510,개원,,,45,8,예능(대),예능(중),미술1,미술,,,N,135961,서울특별시 강남구 개포로22길 100,/ 102호 (개포동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000026670,나무피아노교습소,20160627,20160627,개원,,,20,5,예능(대),예능(중),,음악,,Y,N,06270,서울특별시 강남구 남부순환로365길 26,/ 301호 (도곡동),20200830005523
B10,서울특별시교육청,강남구,교습소,27355,나미여앤피카소미술교습소,20100106,20100106,개원,,,48,6,예능(대),예능(중),미술1,음악,미술1:170000/ 미술2:110000/ 미술3:190000/ 미술4:200000/ 미술5:240000/ 미술6:250000/ 미술7:700000/ 미술8:400000,Y,N,06216,서울특별시 강남구 역삼로52길 14,/ 301호 (역삼동),20200830005523
B10,서울특별시교육청,강남구,교습소,9079,나사과학교습소,20050330,20050330,개원,,,4,4,입시.검정 및 보습,보통교과,과학,보습,과학:0,Y,N,135969,서울특별시 강남구 삼성로 212, 은마상가편의시설210호 (대치동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000015579,날개달기국어교습소,20121029,20121029,개원,,,3,8,입시.검정 및 보습,보통교과,고등부,보습,고등부:280000,,N,06256,서울특별시 강남구 도곡로 173,/ 4층 (역삼동/ 천호빌딩),20200830005523
B10,서울특별시교육청,강남구,교습소,3000033057,남교수영어교습소,20181122,20181122,개원,,,12,3,입시.검정 및 보습,보통교과,,보습,,Y,N,06279,서울특별시 강남구 삼성로51길 10-20,/ 2층 일부(좌측 출입구 안쪽 점포) (대치동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000030382,남다른수학교습소,20171124,20171124,개원,,,45,5,입시.검정 및 보습,보통교과,,보습,,Y,N,06329,서울특별시 강남구 개포로 512,/ 204호 (개포동/ 개포종합상가),20200830005523
B10,서울특별시교육청,강남구,교습소,9076,남서울영어연구교습소,20050330,20050330,개원,,,5,8,입시.검정 및 보습,보통교과,영어,보습,영어:200000,N,,0,,,20200830005523
B10,서울특별시교육청,강남구,교습소,3000023567,남정원수학교습소,20150526,20150526,개원,,,38,2,입시.검정 및 보습,보통교과,초등사고력2,보습,,Y,N,135842,서울특별시 강남구 도곡로93길 12,/ 202호 (대치동/ 래미안 대치 하이스턴),20200830005523
B10,서울특별시교육청,강남구,교습소,3000035587,남주희음악교습소,20191114,20191114,개원,,,60,9,예능(대),예능(중),,음악,,Y,N,06192,서울특별시 강남구 선릉로86길 15,/ 6층 601호 (대치동/ 현대선릉 GOLD TOWER),20200830005523
B10,서울특별시교육청,강남구,교습소,28618,내가키우는나무논술교습소,20100513,20100513,개원,,,4,4,입시.검정 및 보습,보통교과,논술 초등,보습·논술,,N,N,135270,서울특별시 강남구 선릉로 225,  렉슬상가 218호 (도곡동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000034533,네모하는수학교습소,20190523,20190523,개원,,,9,3,입시.검정 및 보습,보통교과,,보습,,Y,N,06216,서울특별시 강남구 역삼로52길 14,/ 206호 전체 (역삼동/ 도곡프라자),20200830005523
B10,서울특별시교육청,강남구,교습소,3000034576,넥스트제너레이션(Next Generation)과학교습소,20190605,20190605,개원,,,4,3,입시.검정 및 보습,보통교과,,보습,,Y,N,06030,서울특별시 강남구 논현로175길 38,/ 2층 2호 (신사동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000023704,노선생전문수학교습소,20150701,20150701,개원,,,20,4,입시.검정 및 보습,보통교과,,보습,,Y,N,135994,서울특별시 강남구 개포로82길 13-17,/ 402호 일부 (개포동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000016480,논리정연수학교습소,20130222,20130222,개원,,,30,5,입시.검정 및 보습,보통교과,수학1A,보습,,,N,135847,서울특별시 강남구 삼성로76길 31,/ 2층 (대치동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000034850,뉴아트유학미술교습소,20190718,20190718,개원,,,6,6,예능(대),예능(중),,미술,,Y,N,06023,서울특별시 강남구 압구정로 224,/ 305호 중 동측 1번째 칸 (신사동/ 우미빌딩),20200830005523
B10,서울특별시교육청,강남구,교습소,3000035051,뉴욕아트앤스튜디오미술교습소,20190821,20190821,개원,,,32,8,예능(대),예능(중),,미술,,Y,N,06218,서울특별시 강남구 선릉로63길 13,/ 2층 동측 1호 (역삼동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000037355,뉴욕음악교습소,20200818,20200818,개원,,,30,5,예능(대),예능(중),,음악,,Y,N,06085,서울특별시 강남구 영동대로 647,/ 1-104호 (삼성동/ 청담역 푸르지오시티),20200830005523
B10,서울특별시교육청,강남구,교습소,2000002712,뉴청담뮤즈음악교습소,20000316,20000316,개원,,,28,7,예능(대),예능(중),피아노초급,음악,,Y,N,135950,서울특별시 강남구 삼성로135길 33,  3층 (청담동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000016249,뉴페트라영어교습소,20130123,20130123,개원,,,8,4,입시.검정 및 보습,보통교과,영어 주2회,보습,,,,135894,서울특별시 강남구 압구정로34길 14,/ 401호 (신사동),20200830005523
B10,서울특별시교육청,강남구,교습소,8755,늘/피아노교습소,20050318,20050318,개원,,,16,4,예능(대),예능(중),바이엘 ,음악,바이엘 :120000/ 체르니100:130000/ 체르니30:140000/ 체르니40:150000,N,N,135516,서울특별시 강남구 일원로3길 20,  2층일부 (일원동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000030816,늘픔논술국어교습소,20180112,20180112,개원,,,27,9,입시.검정 및 보습,보통교과,초등,보습·논술,,Y,N,06235,서울특별시 강남구 테헤란로16길 13,/ 202호 (역삼동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000033208,다봄국어교습소,20181128,20181128,개원,,,48,7,입시.검정 및 보습,보통교과,중3국어(내신및수능대비),보습,중3국어(내신및수능대비):230000/ 중3국어(문제풀이및클리닉):75000/ 고1국어(문제풀이및클리닉):230000/ 고1국어(문제풀이및클리닉):75000/ 고2국어(문제풀이및클리닉):230000/ 고2국어(문제풀이및클리닉):75000/ 고2국어(내신및수능대비):400000/ 고3국어(수능대비):400000,Y,N,06278,서울특별시 강남구 도곡로 408,/ 401호 (대치동/ 디마크 빌딩),20200830005523
B10,서울특별시교육청,강남구,교습소,24117,다빈치미술교습소,20090512,20090512,개원,,,9,9,예능(대),예능(중),미술,미술,,Y,N,06270,서울특별시 강남구 남부순환로365길 26,/ 401호 (도곡동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000035792,다산에듀영어교습소,20191209,20191209,개원,,,9,3,입시.검정 및 보습,보통교과,,보습,,Y,N,06184,서울특별시 강남구 역삼로 521,/ 302호 (대치동/ 대종빌딩),20200830005523
B10,서울특별시교육청,강남구,교습소,3000030465,다알영어교습소,20171201,20171201,개원,,,24,3,입시.검정 및 보습,보통교과,,보습,,Y,N,06373,서울특별시 강남구 자곡로 120,/ 306-1호 (자곡동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000027211,다현수학교습소,20160927,20160927,개원,,,12,4,입시.검정 및 보습,보통교과,초중고영어,보습,,Y,N,06207,서울특별시 강남구 도곡로 405,/ 203호 일부 (대치동),20200830005523
B10,서울특별시교육청,강남구,교습소,26839,닥터정이클래스삼성센터영어교습소,20091210,20091210,개원,,,10,7,입시.검정 및 보습,보통교과,,보습,,N,N,135864,서울특별시 강남구 삼성로119길 17,  2층 201호 (삼성동),20200830005523
B10,서울특별시교육청,강남구,교습소,2000002632,단계한문교습소,19901227,19901227,개원,,,18,6,기타(대),기타(중),한문A,기타(소),,N,N,135807,서울특별시 강남구 개포로 307, 우성3차상가 206호 (개포동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000026909,달리그린미술교습소,20160805,20160805,개원,,,30,6,예능(대),예능(중),미술,미술,,Y,N,06066,서울특별시 강남구 삼성로135길 41,/ 204호 (청담동),20200830005523
B10,서울특별시교육청,강남구,교습소,30185,대공수학교습소,20101025,20101025,개원,,,45,5,입시.검정 및 보습,보통교과,수학(중등),보습,수학(중등):500000/ 수학(고등A):250000/ 수학(고등B):500000/ 수학(고등C):750000/ 수학(고등D):1000000/ 수학(고등E):1250000/ 수학(고등재수생F):250000,Y,N,06205,서울특별시 강남구 선릉로66길 8,/ 302호 (대치동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000035201,대성한문교습소,20190910,20190910,개원,,,6,8,입시.검정 및 보습,보통교과,,보습,,Y,N,06335,서울특별시 강남구 개포로109길 9,/ 311-2호 (개포동/ 대치아파트),20200830005523
B10,서울특별시교육청,강남구,교습소,3000031285,대왕수학교습소,20180302,20180302,개원,,,25,5,입시.검정 및 보습,보통교과,,보습,,Y,N,06354,서울특별시 강남구 광평로31길 27,/ 1층 108호 (수서동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000011243,대치동강란진학상담지도교습소,20110617,20110617,개원,,,4,4,입시.검정 및 보습,진학지도,,진학상담지도,,,N,06207,서울특별시 강남구 도곡로 405,/ 삼환아르누보 203호(2층) (대치동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000029506,대치명문수학교습소,20170714,20170714,개원,,,12,2,입시.검정 및 보습,보통교과,초등수학,보습,초등수학:290000/ 초등수학:380000/ 중등수학:400000,Y,N,06284,서울특별시 강남구 삼성로 212,/ 2층 211-A호 (대치동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000037151,대치미소영어교습소,20200709,20200709,개원,,,21,7,입시.검정 및 보습,보통교과,영어,보습,영어:429000/ 영어:280000/ 영어:560000,Y,N,06279,서울특별시 강남구 도곡로78길 22,/ 2층 208호 (대치동/ 대치삼성아파트),20200830005523
B10,서울특별시교육청,강남구,교습소,3000031344,대치박기호입시컨설팅교습소,20180306,20180306,개원,,,4,4,입시.검정 및 보습,보통교과,상담1,진학상담지도,,Y,N,06279,서울특별시 강남구 삼성로 229,/ 2층 206호 (대치동),20200830005523
B10,서울특별시교육청,강남구,교습소,3000019450,대치셈수학교습소,20140303,20140303,개원,,,8,4,입시.검정 및 보습,보통교과,유치부셈수학,보습,,Y,N,135850,서울특별시 강남구 삼성로64길 5,/ 111호 (대치동/대치현대아파트),20200830005523
B10,서울특별시교육청,강남구,교습소,3000029002,대치진수학교습소,20170512,20170512,개원,,,18,6,입시.검정 및 보습,보통교과,,보습,,Y,N,06078,서울특별시 강남구 영동대로128길 15,/ 209호 (삼성동),20200830005523
B10,서울특별시교육청,강남구,교습소,5687,대치피아노교습소,20040720,20040720,개원,,,12,6,예능(대),예능(중),입시A,음악,입시A:210000/ 입시B:210000/ 일반:176000,Y,N,135838,서울특별시 강남구 남부순환로 2917,/ 306-나-1/306-다호 (대치동/ 청실상가동),20200830005523
